"AnnoRilevamento";"DenominazioneAtl";"Provincia";"Comune";"Cap";"AltitudineComune";"DenominazioneStruttura";"Indirizzo";"NroCivico";"AltitudineStruttura";"Telefono";"Fax";"EMail";"SitoWeb";"Qualifica";"MarchiDiQualitecolabelEuropeo";"AccessoAllaStrutturaubicazionecitt";"AccessoAllaStrutturafuoriCitt";"DistanzetempoAPiediPerRaggiungereIlParcheggio";"DistanzeparcheggioEsternoM";"DistanzeimpRisalitaM";"DistanzestazioneFerroviariaKm";"DistanzecomuneStazioneFerroviaria";"DistanzenomeStazioneFerroviaria";"DistanzecaselloAutostradaKm";"Distanzeautostrada";"Distanzecasello";"DistanzeaereoportoKm";"Distanzeaereoporto";"AccessibilitDiversamenteAbiliidoneitDivAbili";"AccessibilitDiversamenteAbilinrCamereConBagno";"AccessibilitDiversamenteAbilinrPostiAuto";"AccessibilitDiversamenteAbilinrServiziIgenici";"AccessibilitDiversamenteAbilinrDocceCalde";"LingueParlateinglese";"LingueParlatefrancese";"LingueParlatetedesco";"LingueParlatespagnolo";"LingueParlateportoghese";"CapacitRicettivacamereDaLetto";"CapacitRicettivacamerate";"CapacitRicettivabagni";"CapacitRicettivapostiLetto";"CapacitRicettivawc";"CapacitRicettivalavabi";"CapacitRicettivadocce";"AltreCaratteristicheEServiziospitalitaccetGruppi";"AltreCaratteristicheEServizistudenti";"AltreCaratteristicheEServizianimaliDomesticinonAmmessi";"AltreCaratteristicheEServiziammAlGuinzaglio";"AnnoPrezzi";"PrezziGiornalieriPerCamerastagioneUnicasingolaMin";"PrezziGiornalieriPerCamerasingolaMax";"PrezziGiornalieriPerCameradoppiaMin";"PrezziGiornalieriPerCameradoppiaMax";"PrezziGiornalieriPerCameratriplaMin";"PrezziGiornalieriPerCameratriplaMax";"PrezziGiornalieriPerCamera4LettiMin";"PrezziGiornalieriPerCamera4LettiMax";"PrezziGiornalieriPerPersonastagioneUnicacamerateMin";"PrezziGiornalieriPerPersonacamerateMax";"PrezziGiornalieriPerPersonamezzaPensioneMin";"PrezziGiornalieriPerPersonamezzaPensioneMax";"PrezziGiornalieriPerPersonapensioneCompletaMin";"PrezziGiornalieriPerPersonapensioneCompletaMax";"PrimaColazionenonPrevista";"PrimaColazionecompresa";"PrimaColazioneprezziitalianaMin";"PrimaColazioneitalianaMax";"RistorazionesoloOspiti";"RistorazioneancheClientelaEsterna";"RistorazionenumeroCoperti";"RistorazionepiattoUnico";"RistorazionecucinaCeliaca";"RistorazionemenFisso";"RistorazioneconSpecialitPiemontesi";"RistorazionecucinaVegetariana";"ScontiEPromozionigruppiOrganizzati";"ScontiEPromozionibambini";"ScontiEPromozioniguide";"ScontiEPromozionisettimaneBiancheVerdi";"ScontiEPromozionisociAssociazioni";"ModalitDiPagamentoobbligoCaparra";"ModalitDiPagamentobonifico";"ModalitDiPagamentoassegno";"ModalitDiPagamentocontanti";"DotazioniComunitelefonoUsoComune";"DotazioniComuniricetrasmittente";"DotazioniComunibar";"DotazioniComuniareaBarbecue";"DotazioniComuniareaPicNic";"DotazioniComuniradio";"DotazioniComunisalaSoggiornoLettura";"DotazioniComunilocaleAlimentiEBevande";"DotazioniComuniinternetPointgratis";"DotazioniComuniInternetPointPagam";"DotazioniComuniinternetCavoWiFigratis";"DotazioniComuniCavoWiFipagam";"DotazioniComuniterrazzo";"DotazioniComuniparcheggioRiservato";"DotazioniComunicucinaPerGruppiAutogest";"DotazioniComunistufaALegna";"DotazioniComunistufaAKerosene";"DotazioniComunicaminetto";"DotazioniComunifornellinoElettrico";"DotazioniComuniluceElettrica";"DotazioniComuniacquaCalda";"DotazioniComuniacquaAllesterno";"DotazioniComuniserviziIgeniciAllinterno";"DotazioniComuniserviziIgeniciAllesterno";"DotazioniComuniatterraggioElicottero";"DotazioniComunicassettaProntoSoccorso";"DotazioniDeiBivacchiacquaAllinterno";"DotazioniDeiBivacchiacquaAllesterno";"DotazioniDeiBivacchiserviziIgieniciInterni";"DotazioniDeiBivacchiserviziIgieniciEsterni";"DotazioniDeiBivacchiluceElettrica";"DotazioniDeiBivacchifornellinoElettrico";"DotazioniDeiBivacchirfDotazioniBivacchiCuscini";"DotazioniDeiBivacchirfDotazioniBivacchiCoperte";"DotazioniDelleCamereCameratelenzuola";"DotazioniDelleCamereCameratelenzuolaMonouso";"DotazioniDelleCamereCameratecoperte";"DotazioniDelleCamereCameratecuscini";"DotazioniDelleCamereCameratewc";"DotazioniDelleCamereCameratelavabo";"DotazioniDelleCamereCameratedoccia";"DotazioniDelleCamereCamerateteliSpugna";"ImpiantiSportiviESvagoescursioniNaturalistiche";"ImpiantiSportiviESvagoosservBotanicheENaturalist";"ImpiantiSportiviESvagokayak";"ImpiantiSportiviESvagorafting";"ImpiantiSportiviESvagocicloturismo";"ImpiantiSportiviESvagocanyoning";"ImpiantiSportiviESvagosciDaDiscesa";"ImpiantiSportiviESvagosciDiFondo";"ImpiantiSportiviESvagosciAlpinismo";"ImpiantiSportiviESvagofreeClimbing";"ImpiantiSportiviESvagopalestraRoccia";"ImpiantiSportiviESvagoalpinismo";"ImpiantiSportiviESvagoparapendio";"ImpiantiSportiviESvagospeleologia";"ImpiantiSportiviESvagogiochiDiSociet";"AttrezzatureAlpinistiEscursionisticorde";"AttrezzatureAlpinistiEscursionistimoschettoni";"AttrezzatureAlpinistiEscursionistiimbracature";"AttrezzatureAlpinistiEscursionisticaschetti";"AttrezzatureAlpinistiEscursionistibarelle";"AttrezzatureAlpinistiEscursionistislitteBob";"AttrezzatureAlpinistiEscursionistiramponiGhiaccio";"AttrezzatureAlpinistiEscursionistiracchetteDaNeve";"AttrezzatureAlpinistiEscursionistiattrezzatureSci";"AttrezzatureAlpinistiEscursionistisciDiFondo";"AttrezzatureAlpinistiEscursionistisciDaDiscesa";"AttrezzatureAlpinistiEscursionistisnowboard";"AttrezzatureAlpinistiEscursionistibastonciniPerFitwalking";"AttrezzatureAlpinistiEscursionistiattrezzaturaPerArrampicata";"AttrezzatureAlpinistiEscursionistikitViaFerrata";"AttrezzatureAlpinistiEscursionistimountainbike";"ServiziDisponibiliboxCavalli";"ServiziDisponibilielencoGuideAlpine";"ServiziDisponibilidepositoAttrSportive";"ServiziDisponibililocaleRicoveroBici";"ServiziDisponibilinoleggioBici"
"2016";"ATL di Cuneo";"CUNEO";"DRONERO";"12025";"622";"DETTO DALMASTRO";"FRAZIONE SANTA MARGHERITA";"11";"1300";"340/7334656";"";"rifugio.dettodalmastro@gmail.com";"";"Rifugio non gestito";"NO";"NO";"SI";"10";"200 m";"";"25 km";"CUNEO";"CUNEO";"25 KM";"A 33 ASTI-CUNEO";"CUNEO OVEST";"120 KM";"CASELLE (TO)";"SI";"2";"";"1";"1";"SI";"SI";"NO";"NO";"NO";"2";"1";"2";"25";"3";"3";"4";"SI";"SI";"NO";"SI";"2016";"";"";"";"";"";"";"";"";"12";"12";"";"";"";"";"SI";"NO";"";"";"NO";"NO";"";"NO";"NO";"NO";"NO";"NO";"SI";"NO";"NO";"SI";"NO";"SI";"NO";"NO";"SI";"NO";"NO";"NO";"SI";"NO";"SI";"SI";"NO";"NO";"NO";"NO";"NO";"NO";"SI";"SI";"NO";"NO";"NO";"NO";"SI";"SI";"SI";"SI";"SI";"NO";"SI";"NO";"NO";"NO";"NO";"NO";"NO";"NO";"NO";"Nessuno";"Nessuno";"Alcuni";"Alcuni";"Tutti";"Tutti";"Tutti";"Nessuno";"SI";"SI";"NO";"NO";"SI";"NO";"NO";"NO";"NO";"NO";"NO";"SI";"NO";"NO";"NO";"NO";"NO";"NO";"NO";"NO";"NO";"NO";"NO";"NO";"NO";"NO";"NO";"NO";"NO";"NO";"NO";"NO";"NO";"SI";"SI";"NO"
"2016";"ATL di Cuneo";"CUNEO";"VINADIO";"12010";"910";"AL MALINVERN";"VALLONE DI RIO FREDDO";"SNC";"1836";"340/2768964, 0171/1936018";"";"neve.katy@gmail.com";"www.rifugiomalinvern.it";"Rifugio Alpino";"NO";"NO";"SI";"60";"3800 m";"24 km";"54 km";"CUNEO";"CUNEO";"65 KM";"A6 TORINO - SAVONA";"MONDOVI";"58 KM";"LEVALDIGI (CN)";"NO";"";"";"";"";"SI";"SI";"NO";"NO";"NO";"3";"5";"2";"46";"4";"4";"1";"SI";"SI";"NO";"SI";"2016";"11";"22";"22";"44";"33";"66";"44";"88";"11";"22";"40";"50";"50";"60";"NO";"SI";"";"";"NO";"SI";"50";"SI";"NO";"NO";"SI";"SI";"SI";"SI";"SI";"SI";"SI";"SI";"SI";"NO";"SI";"NO";"NO";"SI";"NO";"SI";"NO";"SI";"SI";"NO";"SI";"NO";"NO";"NO";"NO";"NO";"SI";"NO";"NO";"NO";"SI";"SI";"SI";"SI";"NO";"SI";"SI";"NO";"NO";"NO";"NO";"NO";"NO";"NO";"NO";"Nessuno";"Nessuno";"Alcuni";"Alcuni";"Alcuni";"Alcuni";"Tutti";"Nessuno";"SI";"SI";"NO";"NO";"SI";"NO";"NO";"NO";"SI";"SI";"SI";"SI";"NO";"NO";"SI";"SI";"NO";"SI";"SI";"NO";"NO";"NO";"NO";"NO";"NO";"NO";"NO";"NO";"NO";"NO";"NO";"NO";"SI";"SI";"NO";"NO"
"2016";"ATL Turismo Torino e Provincia";"TORINO";"CERESOLE REALE";"10080";"1620";"MASSIMO MILA";"Borgata  Villa";"9";"1583";"3807380639";"";"rifugiomila@gmail.com";"www.rifugiomila.it";"Rifugio Escursionistico";"NO";"NO";"SI";"";"";"3 Km";"45 Km";"Pont Canavese";"Pont Canavese";"70 Km";"A5";"Ivrea";"80 Km";"Caselle";"NO";"";"";"";"";"SI";"SI";"NO";"SI";"SI";"3";"3";"5";"24";"5";"5";"5";"SI";"SI";"NO";"SI";"2016";"";"";"60";"70";"";"";"";"";"26";"30";"35";"45";"40";"50";"NO";"SI";"";"";"NO";"SI";"100";"NO";"SI";"NO";"SI";"SI";"SI";"SI";"SI";"SI";"NO";"SI";"SI";"SI";"SI";"NO";"NO";"SI";"NO";"NO";"NO";"SI";"SI";"SI";"NO";"SI";"NO";"SI";"SI";"NO";"SI";"NO";"SI";"NO";"SI";"SI";"SI";"SI";"NO";"SI";"SI";"NO";"NO";"NO";"NO";"NO";"NO";"NO";"NO";"Alcuni";"Nessuno";"Alcuni";"Alcuni";"Alcuni";"Alcuni";"Alcuni";"Alcuni";"SI";"SI";"SI";"NO";"SI";"NO";"SI";"SI";"SI";"SI";"SI";"SI";"SI";"NO";"SI";"NO";"NO";"SI";"NO";"NO";"NO";"NO";"SI";"NO";"SI";"NO";"NO";"NO";"SI";"NO";"NO";"NO";"NO";"SI";"NO";"NO"
"2016";"ATL Turismo Torino e Provincia";"TORINO";"PRAGELATO";"10060";"1524";"RIFUGIO TRONCEA";"Frazione Troncea";"";"1915";"3201871591";"";"info@rifugiotroncea.it";"www.rifugiotroncea.it";"Rifugio Alpino";"NO";"SI";"SI";"90";"";"5000";"35";"OULX";"FS";"35";"A32";"OULX";"130";"CASELLE";"SI";"";"";"2";"1";"SI";"SI";"NO";"SI";"NO";"3";"5";"4";"40";"7";"10";"5";"SI";"SI";"NO";"SI";"2016";"";"";"25";"50";"17";"51";"17";"68";"17";"17";"37";"45";"47";"55";"NO";"SI";"";"";"NO";"SI";"50";"NO";"SI";"NO";"SI";"SI";"SI";"SI";"SI";"NO";"NO";"NO";"SI";"SI";"SI";"NO";"NO";"SI";"NO";"SI";"NO";"SI";"SI";"NO";"NO";"NO";"NO";"SI";"NO";"NO";"NO";"SI";"NO";"NO";"SI";"SI";"NO";"SI";"NO";"NO";"SI";"NO";"NO";"NO";"NO";"NO";"NO";"NO";"NO";"Nessuno";"Nessuno";"Alcuni";"Alcuni";"Alcuni";"Alcuni";"Tutti";"Tutti";"SI";"SI";"NO";"NO";"SI";"NO";"NO";"SI";"SI";"NO";"NO";"NO";"NO";"NO";"SI";"NO";"NO";"NO";"NO";"NO";"NO";"NO";"NO";"NO";"NO";"NO";"NO";"NO";"NO";"NO";"NO";"NO";"SI";"NO";"NO";"NO"
"2016";"ATL Turismo Torino e Provincia";"TORINO";"RONCO CANAVESE";"10080";"956";"REVELLI";"Localita' Pian Delle Mule";"";"2610";"";"";"rifugi@caitorino.it";"";"Bivacco Fisso";"NO";"NO";"SI";"";"";"";"";"";"";"";"";"";"";"";"NO";"";"";"";"";"NO";"NO";"NO";"NO";"NO";"";"1";"";"6";"";"";"";"NO";"NO";"NO";"NO";"2016";"";"";"";"";"";"";"";"";"5";"5";"";"";"";"";"NO";"NO";"";"";"NO";"NO";"";"NO";"NO";"NO";"NO";"NO";"NO";"NO";"NO";"NO";"NO";"NO";"NO";"NO";"NO";"NO";"NO";"NO";"NO";"NO";"NO";"NO";"NO";"NO";"NO";"NO";"NO";"NO";"NO";"NO";"NO";"NO";"NO";"NO";"NO";"NO";"NO";"NO";"NO";"NO";"NO";"NO";"NO";"NO";"NO";"NO";"NO";"SI";"SI";"Nessuno";"Nessuno";"Nessuno";"Nessuno";"Nessuno";"Nessuno";"Nessuno";"Nessuno";"NO";"NO";"NO";"NO";"NO";"NO";"NO";"NO";"NO";"NO";"NO";"NO";"NO";"NO";"NO";"NO";"NO";"NO";"NO";"NO";"NO";"NO";"NO";"NO";"NO";"NO";"NO";"NO";"NO";"NO";"NO";"NO";"NO";"NO";"NO";"NO"
"2016";"ATL Turismo Torino e Provincia";"TORINO";"ANGROGNA";"10060";"782";"RIFUGIO JUMARRE";"Localita' Vaccera";"286";"1460";"3336386865-012194423";"";"rifugiojumarre@dag.it";"www.rifugiojumarre.it";"Rifugio Alpino";"NO";"NO";"SI";"5";"5";"5";"25";"PINEROLO";"FS";"40";"A55";"BEINASCO";"60";"CASELLE";"SI";"2";"6";"1";"2";"SI";"SI";"NO";"NO";"NO";"";"6";"8";"25";"8";"8";"8";"SI";"SI";"NO";"SI";"2016";"";"";"";"";"";"";"";"";"";"45";"";"35";"";"45";"NO";"SI";"";"5";"NO";"SI";"50";"SI";"SI";"SI";"SI";"SI";"SI";"SI";"SI";"SI";"NO";"NO";"NO";"NO";"NO";"SI";"NO";"SI";"NO";"NO";"SI";"SI";"NO";"NO";"NO";"SI";"NO";"NO";"NO";"NO";"NO";"NO";"SI";"NO";"SI";"SI";"SI";"SI";"NO";"SI";"SI";"NO";"NO";"NO";"NO";"NO";"NO";"NO";"NO";"Nessuno";"Nessuno";"Alcuni";"Alcuni";"Alcuni";"Alcuni";"Alcuni";"Nessuno";"SI";"SI";"NO";"NO";"SI";"NO";"NO";"NO";"SI";"NO";"SI";"SI";"NO";"NO";"SI";"NO";"NO";"NO";"NO";"NO";"NO";"NO";"SI";"NO";"NO";"NO";"NO";"NO";"NO";"NO";"NO";"NO";"NO";"NO";"NO";"NO"
"2016";"ATL Turismo Torino e Provincia";"TORINO";"GIAVENO";"10094";"506";"LA MADLENA";"Via Maddalena";"10";"770";"3341057494";"119361232";"caterina@lamadlena.it";"www.lamadlena.it";"Rifugio Escursionistico";"NO";"SI";"NO";"2";"50";"15";"20";"AVIGLIANA";"FS";"20";"A32";"AVIGLIANA EST";"45";"CASELLE";"SI";"2";"3";"2";"2";"SI";"SI";"NO";"NO";"NO";"1";"2";"4";"27";"4";"6";"4";"SI";"SI";"NO";"SI";"2016";"";"";"40";"50";"";"";"";"";"20";"20";"36";"36";"45";"45";"NO";"NO";"";"";"NO";"SI";"70";"NO";"SI";"SI";"SI";"SI";"SI";"SI";"SI";"SI";"SI";"SI";"SI";"SI";"SI";"SI";"NO";"SI";"SI";"SI";"NO";"SI";"SI";"NO";"NO";"SI";"NO";"NO";"NO";"NO";"NO";"NO";"NO";"NO";"SI";"SI";"SI";"SI";"NO";"NO";"NO";"NO";"NO";"NO";"NO";"NO";"NO";"NO";"NO";"Nessuno";"Nessuno";"Alcuni";"Alcuni";"Alcuni";"Alcuni";"Tutti";"Nessuno";"SI";"NO";"NO";"SI";"NO";"NO";"NO";"NO";"SI";"NO";"SI";"NO";"NO";"NO";"SI";"NO";"NO";"NO";"NO";"NO";"NO";"NO";"SI";"NO";"NO";"NO";"NO";"NO";"NO";"NO";"NO";"NO";"NO";"NO";"NO";"NO"
"2017";"ATL del Distretto Turistico dei Laghi";"VERBANO-CUSIO-OSSOLA";"ANTRONA SCHIERANCO";"28841";"902";"ANTIGINE";"Localita' Antigine";"";"";"0324/ NO";"";"";"";"Bivacco Fisso";"NO";"NO";"NO";"";"";"";"";"";"";"";"";"";"";"";"NO";"";"";"";"";"NO";"NO";"NO";"NO";"NO";"";"";"";"0";"";"";"";"NO";"NO";"NO";"NO";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"NO";"NO";"NO";"NO";"NO";"NO";"NO";"NO";"NO";"NO";"NO";"NO";"NO";"NO";"NO";"NO";"NO";"NO";"NO";"NO";"NO";"NO";"NO";"NO";"NO";"NO";"NO";"NO";"NO";"NO";"NO";"NO";"NO";"NO";"Nessuno";"Nessuno";"Nessuno";"Nessuno";"Nessuno";"Nessuno";"Nessuno";"Nessuno";"NO";"NO";"NO";"NO";"NO";"NO";"NO";"NO";"NO";"NO";"NO";"NO";"NO";"NO";"NO";"NO";"NO";"NO";"NO";"NO";"NO";"NO";"NO";"NO";"NO";"NO";"NO";"NO";"NO";"NO";"NO";"NO";"NO";"NO";"NO";"NO"
"2017";"ATL del Distretto Turistico dei Laghi";"VERBANO-CUSIO-OSSOLA";"BACENO";"28861";"655";"CAPANNA ENRICO CASTIGLIONI";"Frazione Alpedevero";"";"1640";"0324 619126 - 333 3424904";"";"rifugiocai@alpedevero.it";"www.alpedevero.it";"Rifugio Alpino";"NO";"NO";"SI";"15";"400m";"500m";"30";"Domodossola";"Domodossola";"50";"A26";"Domodossola";"120";"Malpensa";"NO";"";"";"";"";"SI";"SI";"NO";"SI";"NO";"4";"1";"";"35";"4";"4";"1";"SI";"SI";"NO";"SI";"2016";"";"";"";"";"";"";"10";"20";"10";"20";"35";"40";"";"";"SI";"NO";"4";"5";"NO";"SI";"50";"NO";"NO";"SI";"SI";"NO";"SI";"SI";"SI";"SI";"NO";"SI";"SI";"SI";"SI";"SI";"NO";"SI";"NO";"NO";"NO";"NO";"SI";"NO";"SI";"NO";"NO";"NO";"NO";"NO";"SI";"NO";"NO";"NO";"SI";"SI";"SI";"SI";"NO";"SI";"SI";"NO";"NO";"NO";"NO";"NO";"NO";"NO";"NO";"Nessuno";"Alcuni";"Alcuni";"Alcuni";"Alcuni";"Tutti";"Tutti";"Nessuno";"SI";"SI";"NO";"NO";"SI";"NO";"SI";"SI";"SI";"SI";"SI";"SI";"SI";"NO";"NO";"NO";"NO";"NO";"NO";"NO";"NO";"NO";"SI";"NO";"NO";"NO";"NO";"SI";"NO";"NO";"NO";"NO";"SI";"SI";"NO";"NO"
"2017";"ATL del Distretto Turistico dei Laghi";"VERBANO-CUSIO-OSSOLA";"BACENO";"28861";"655";"COMBI E LANZA";"Localita' Conca Cornera-Val Buscagna";"";"";"0324/";"";"";"";"Bivacco Fisso";"NO";"NO";"NO";"";"";"";"";"";"";"";"";"";"";"";"NO";"";"";"";"";"NO";"NO";"NO";"NO";"NO";"";"";"";"0";"";"";"";"NO";"NO";"NO";"NO";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"NO";"NO";"NO";"NO";"NO";"NO";"NO";"NO";"NO";"NO";"NO";"NO";"NO";"NO";"NO";"NO";"NO";"NO";"NO";"NO";"NO";"NO";"NO";"NO";"NO";"NO";"NO";"NO";"NO";"NO";"NO";"NO";"NO";"NO";"Nessuno";"Nessuno";"Nessuno";"Nessuno";"Nessuno";"Nessuno";"Nessuno";"Nessuno";"NO";"NO";"NO";"NO";"NO";"NO";"NO";"NO";"NO";"NO";"NO";"NO";"NO";"NO";"NO";"NO";"NO";"NO";"NO";"NO";"NO";"NO";"NO";"NO";"NO";"NO";"NO";"NO";"NO";"NO";"NO";"NO";"NO";"NO";"NO";"NO"
"2017";"ATL del Distretto Turistico dei Laghi";"VERBANO-CUSIO-OSSOLA";"BEURA-CARDEZZA";"28851";"257";"AMICI DELLA MONTAGNA";"Localita' Alpe Pozzolo";"";"";"0324/";"";"";"";"Bivacco Fisso";"NO";"NO";"NO";"";"";"";"";"";"";"";"";"";"";"";"NO";"";"";"";"";"NO";"NO";"NO";"NO";"NO";"";"";"";"0";"";"";"";"NO";"NO";"NO";"NO";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"NO";"NO";"NO";"NO";"NO";"NO";"NO";"NO";"NO";"NO";"NO";"NO";"NO";"NO";"NO";"NO";"NO";"NO";"NO";"NO";"NO";"NO";"NO";"NO";"NO";"NO";"NO";"NO";"NO";"NO";"NO";"NO";"NO";"NO";"Nessuno";"Nessuno";"Nessuno";"Nessuno";"Nessuno";"Nessuno";"Nessuno";"Nessuno";"NO";"NO";"NO";"NO";"NO";"NO";"NO";"NO";"NO";"NO";"NO";"NO";"NO";"NO";"NO";"NO";"NO";"NO";"NO";"NO";"NO";"NO";"NO";"NO";"NO";"NO";"NO";"NO";"NO";"NO";"NO";"NO";"NO";"NO";"NO";"NO"
"2017";"ATL del Distretto Turistico dei Laghi";"VERBANO-CUSIO-OSSOLA";"BOGNANCO";"28842";"980";"IL LAGHETTO";"Localita' Alpe Laghetto";"";"";"331769696";"";"";"";"Rifugio Alpino";"NO";"NO";"NO";"";"";"";"";"";"";"";"";"";"";"";"NO";"";"";"";"";"NO";"NO";"NO";"NO";"NO";"";"";"";"0";"";"";"";"NO";"NO";"NO";"NO";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"NO";"NO";"NO";"NO";"NO";"NO";"NO";"NO";"NO";"NO";"NO";"NO";"NO";"NO";"NO";"NO";"NO";"NO";"NO";"NO";"NO";"NO";"NO";"NO";"NO";"NO";"NO";"NO";"NO";"NO";"NO";"NO";"NO";"NO";"Nessuno";"Nessuno";"Nessuno";"Nessuno";"Nessuno";"Nessuno";"Nessuno";"Nessuno";"NO";"NO";"NO";"NO";"NO";"NO";"NO";"NO";"NO";"NO";"NO";"NO";"NO";"NO";"NO";"NO";"NO";"NO";"NO";"NO";"NO";"NO";"NO";"NO";"NO";"NO";"NO";"NO";"NO";"NO";"NO";"NO";"NO";"NO";"NO";"NO"
"2017";"ATL del Distretto Turistico dei Laghi";"VERBANO-CUSIO-OSSOLA";"BOGNANCO";"28842";"980";"SAN BERNARDO";"San Bernardo";"";"1630";"";"";"alrifugiosanbernardo@gmail.com";"";"Rifugio Alpino";"NO";"SI";"SI";"";"10 M";"";"20 KM";"DOMODOSSOLA";"DOMODOSSOLA";"";"";"";"90 km";"MALPENSA";"NO";"";"";"";"";"SI";"SI";"NO";"NO";"NO";"4";"";"2";"16";"2";"2";"2";"SI";"SI";"NO";"SI";"2016";"";"";"20";"30";"20";"30";"20";"30";"20";"30";"40";"45";"50";"52";"NO";"SI";"";"";"NO";"SI";"30";"NO";"NO";"NO";"SI";"NO";"SI";"SI";"SI";"SI";"SI";"NO";"NO";"NO";"SI";"NO";"SI";"SI";"NO";"NO";"SI";"SI";"SI";"NO";"NO";"NO";"NO";"SI";"NO";"NO";"SI";"NO";"NO";"NO";"SI";"SI";"SI";"SI";"NO";"SI";"SI";"NO";"NO";"NO";"NO";"NO";"NO";"NO";"NO";"Nessuno";"Alcuni";"Alcuni";"Alcuni";"Alcuni";"Alcuni";"Alcuni";"Nessuno";"SI";"SI";"NO";"NO";"NO";"SI";"NO";"NO";"SI";"NO";"NO";"SI";"NO";"NO";"SI";"NO";"NO";"NO";"NO";"NO";"NO";"NO";"SI";"NO";"NO";"NO";"NO";"NO";"NO";"NO";"NO";"NO";"NO";"NO";"NO";"NO"
"2017";"ATL del Distretto Turistico dei Laghi";"VERBANO-CUSIO-OSSOLA";"CALASCA-CASTIGLIONE";"28873";"665";"ALL'ALPE LAGO";"Val Segnara";"";"";"0324/";"";"";"";"Bivacco Fisso";"NO";"NO";"NO";"";"";"";"";"";"";"";"";"";"";"";"NO";"";"";"";"";"NO";"NO";"NO";"NO";"NO";"";"";"";"0";"";"";"";"NO";"NO";"NO";"NO";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"NO";"NO";"NO";"NO";"NO";"NO";"NO";"NO";"NO";"NO";"NO";"NO";"NO";"NO";"NO";"NO";"NO";"NO";"NO";"NO";"NO";"NO";"NO";"NO";"NO";"NO";"NO";"NO";"NO";"NO";"NO";"NO";"NO";"NO";"Nessuno";"Nessuno";"Nessuno";"Nessuno";"Nessuno";"Nessuno";"Nessuno";"Nessuno";"NO";"NO";"NO";"NO";"NO";"NO";"NO";"NO";"NO";"NO";"NO";"NO";"NO";"NO";"NO";"NO";"NO";"NO";"NO";"NO";"NO";"NO";"NO";"NO";"NO";"NO";"NO";"NO";"NO";"NO";"NO";"NO";"NO";"NO";"NO";"NO"
"2017";"ATL del Distretto Turistico dei Laghi";"VERBANO-CUSIO-OSSOLA";"CEPPO MORELLI";"28875";"753";"LONGA";"Alpe Cortenero";"";"";"0324/";"";"";"";"Bivacco Fisso";"NO";"NO";"NO";"";"";"";"";"";"";"";"";"";"";"";"NO";"";"";"";"";"NO";"NO";"NO";"NO";"NO";"";"";"";"0";"";"";"";"NO";"NO";"NO";"NO";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"NO";"NO";"NO";"NO";"NO";"NO";"NO";"NO";"NO";"NO";"NO";"NO";"NO";"NO";"NO";"NO";"NO";"NO";"NO";"NO";"NO";"NO";"NO";"NO";"NO";"NO";"NO";"NO";"NO";"NO";"NO";"NO";"NO";"NO";"Nessuno";"Nessuno";"Nessuno";"Nessuno";"Nessuno";"Nessuno";"Nessuno";"Nessuno";"NO";"NO";"NO";"NO";"NO";"NO";"NO";"NO";"NO";"NO";"NO";"NO";"NO";"NO";"NO";"NO";"NO";"NO";"NO";"NO";"NO";"NO";"NO";"NO";"NO";"NO";"NO";"NO";"NO";"NO";"NO";"NO";"NO";"NO";"NO";"NO"
"2017";"ATL del Distretto Turistico dei Laghi";"VERBANO-CUSIO-OSSOLA";"CRAVEGGIA";"28852";"889";"BAITIN DUL SARACA";"Localita' Bagni Di Craveggia";"";"";"0324/";"";"";"";"Rifugio Alpino";"NO";"NO";"NO";"";"";"";"";"";"";"";"";"";"";"";"NO";"";"";"";"";"NO";"NO";"NO";"NO";"NO";"";"";"";"0";"";"";"";"NO";"NO";"NO";"NO";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"NO";"NO";"NO";"NO";"NO";"NO";"NO";"NO";"NO";"NO";"NO";"NO";"NO";"NO";"NO";"NO";"NO";"NO";"NO";"NO";"NO";"NO";"NO";"NO";"NO";"NO";"NO";"NO";"NO";"NO";"NO";"NO";"NO";"NO";"Nessuno";"Nessuno";"Nessuno";"Nessuno";"Nessuno";"Nessuno";"Nessuno";"Nessuno";"NO";"NO";"NO";"NO";"NO";"NO";"NO";"NO";"NO";"NO";"NO";"NO";"NO";"NO";"NO";"NO";"NO";"NO";"NO";"NO";"NO";"NO";"NO";"NO";"NO";"NO";"NO";"NO";"NO";"NO";"NO";"NO";"NO";"NO";"NO";"NO"
